m4id,assay,casrn,dtxsid,chemName,normalizedDataType,mechanisticTargets,ac50,acc,response units,topOfCurve,topOfCurve units,call,Concentration Response (Index:Concentration:Response)
9149085,CCTE_Simmons_AUR_TPO_dn,41372-20-7,DTXSID0048185,Apomorphine hydrochloride,percent_activity,Thyroid Hormone Generation,0.454,0.152,uM,85.338,percent_activity,Active,"(1:0.03:5.345),(1:0.03:5.172),(1:0.03:1.881),(2:0.1:16.58),(2:0.1:12.47),(2:0.1:13.09),(3:0.5:51.766),(3:0.5:40.963),(3:0.5:44.717),(4:2:74.735),(4:2:69.84),(4:2:71.697),(5:9:81.843),(5:9:77.224),(5:9:79.312),(6:40:84.334),(6:40:85.958),(6:40:89.156)"
9149071,CCTE_Simmons_AUR_TPO_dn,137-66-6,DTXSID3041611,Ascorbyl palmitate,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-0.185),(1:0.09:1.665),(1:0.09:2.887),(2:0.3:5.46),(2:0.3:5.699),(2:0.3:5.974),(3:1:9.845),(3:1:7.66),(3:1:9.306),(4:5:33.956),(4:5:30.771),(4:5:29.59),(5:20:57.994),(5:20:49.904),(5:20:48.928),(6:90:85.676),(6:90:81.318),(6:90:72.572)"
9148651,CCTE_Simmons_AUR_TPO_dn,3337-71-1,DTXSID8023890,Asulam,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:1.749),(1:0.005:15.401),(1:0.005:6.177),(2:0.02:3.746),(2:0.02:3.198),(2:0.02:9.95),(3:0.09:6.295),(3:0.09:8.306),(3:0.09:9.043),(4:0.3:16.195),(4:0.3:7.396),(4:0.3:8.426),(5:1:10.678),(5:1:6.462),(5:1:6.666),(6:5:17.589),(6:5:22.761),(6:5:15.1),(7:20:35.905),(7:20:38.288),(7:20:34.518),(8:90:68.536),(8:90:67.534),(8:90:69.027)"
9150546,CCTE_Simmons_GUA_TPO_dn,3337-71-1,DTXSID8023890,Asulam,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.05:1.835),(1:0.05:4.444),(1:0.05:5.797),(2:0.5:-2.446),(2:0.5:3.106),(2:0.5:3.636),(3:5:7.273),(3:5:2.752),(3:5:5.176),(4:50:17.391),(4:50:18.96),(4:50:17.172),(5:500:64.832),(5:500:61.284),(5:500:58.788)"
9149032,CCTE_Simmons_AUR_TPO_dn,2465-27-2,DTXSID9020114,Auramine hydrochloride,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:4.592),(1:0.09:1.884),(1:0.09:4.093),(2:0.3:0.322),(2:0.3:4.722),(2:0.3:4.626),(3:1:2.113),(3:1:3.69),(3:1:2.222),(4:5:6.56),(4:5:7.538),(4:5:8.66),(5:20:13.25),(5:20:14.269),(5:20:15.466),(6:90:37.664),(6:90:35.889),(6:90:35.909)"
9148667,CCTE_Simmons_AUR_TPO_dn,35575-96-3,DTXSID9034818,Azamethiphos,percent_activity,Thyroid Hormone Generation,9.611,2.309,uM,122.085,percent_activity,Active,"(1:0.005:1.205),(1:0.005:5.661),(1:0.005:8.353),(2:0.02:-1.667),(2:0.02:-0.0936),(2:0.02:0.112),(3:0.09:-1.3),(3:0.09:2.74),(3:0.09:2.682),(4:0.3:1.254),(4:0.3:5.975),(4:0.3:0.905),(5:1:12.53),(5:1:11.239),(5:1:11.987),(6:5:35.126),(6:5:38.194),(6:5:38.084),(7:20:87.457),(7:20:84.602),(7:20:86.575),(8:90:101.738),(8:90:99.095),(8:90:97.511)"
9148746,CCTE_Simmons_AUR_TPO_dn,446-86-6,DTXSID4020119,Azathioprine,percent_activity,Thyroid Hormone Generation,35.545,31.62,uM,43.649,percent_activity,Active,"(1:0.09:5.786),(1:0.09:1.825),(1:0.09:5.162),(2:0.3:2.612),(2:0.3:-1.075),(2:0.3:3.817),(3:1:1.56),(3:1:-0.998),(3:1:-0.0545),(4:5:5.366),(4:5:3.435),(4:5:0.169),(5:20:13.327),(5:20:13.685),(5:20:12.29),(6:90:36.374),(6:90:32.078),(6:90:35.182)"
9148684,CCTE_Simmons_AUR_TPO_dn,86-50-0,DTXSID3020122,Azinphos-methyl,percent_activity,Thyroid Hormone Generation,8.392,1.62,uM,125.508,percent_activity,Active,"(1:0.005:2.255),(1:0.005:3.391),(1:0.005:1.794),(2:0.02:7.199),(2:0.02:5.303),(2:0.02:4.729),(3:0.09:12.647),(3:0.09:7.255),(3:0.09:7.066),(4:0.3:6.436),(4:0.3:9.065),(4:0.3:7.393),(5:1:13.086),(5:1:13.625),(5:1:14.076),(6:5:44.485),(6:5:44.652),(6:5:43.021),(7:20:90.799),(7:20:89.033),(7:20:92.152),(8:90:101.71),(8:90:100.606),(8:90:104.59)"
9150552,CCTE_Simmons_GUA_TPO_dn,86-50-0,DTXSID3020122,Azinphos-methyl,percent_activity,Thyroid Hormone Generation,60.696,3.408,uM,69.53,percent_activity,Active,"(1:0.05:12.198),(1:0.05:5.589),(1:0.05:9.354),(2:0.5:16.01),(2:0.5:11.891),(2:0.5:16.074),(3:5:21.22),(3:5:21.641),(3:5:21.344),(4:50:23.507),(4:50:20.69),(4:50:24.111),(5:500:57.942),(5:500:48.276),(5:500:55.863)"
9148898,CCTE_Simmons_AUR_TPO_dn,2390-60-5,DTXSID5038888,Basic Blue 7,percent_activity,Thyroid Hormone Generation,32.719,11.14,uM,109.278,percent_activity,Active,"(1:0.09:2.328),(1:0.09:0.789),(1:0.09:2.154),(2:0.3:6.254),(2:0.3:3.667),(2:0.3:1.965),(3:1:4.87),(3:1:8.053),(3:1:6.77),(4:5:16.697),(4:5:11.022),(4:5:12.131),(5:20:34.895),(5:20:32.996),(5:20:34.397),(6:90:91.065),(6:90:89.111),(6:90:88.559)"
9148705,CCTE_Simmons_AUR_TPO_dn,17804-35-2,DTXSID5023900,Benomyl,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.005:6.648),(1:0.005:13.427),(1:0.005:12.326),(2:0.02:5.269),(2:0.02:12.503),(2:0.02:9.246),(3:0.09:0.474),(3:0.09:20.956),(3:0.09:2.051),(4:0.3:2.335),(4:0.3:3.056),(4:0.3:1.196),(5:1:-10.854),(5:1:0.964),(5:1:2.415),(6:5:7.727),(6:5:14.066),(6:5:5.581),(7:20:8.971),(7:20:7.664),(7:20:6.779),(8:90:17.894),(8:90:29.121),(8:90:19.756)"
9149172,CCTE_Simmons_AUR_TPO_dn,741-58-2,DTXSID9032329,Bensulide,percent_activity,Thyroid Hormone Generation,9.184,11.27,uM,36.705,percent_activity,Active,"(1:0.09:-2.799),(1:0.09:0.162),(1:0.09:-2.344),(2:0.3:-0.545),(2:0.3:3.885),(2:0.3:3.376),(3:1:9.778),(3:1:2.476),(3:1:5.284),(4:5:8.673),(4:5:10.942),(4:5:21.602),(5:20:20.709),(5:20:24.948),(5:20:39.071),(6:90:27.436),(6:90:32.373),(6:90:48.977)"
9149224,CCTE_Simmons_AUR_TPO_dn,56-55-3,DTXSID5023902,Benz(a)anthracene,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:1.619),(1:0.09:-0.325),(2:0.3:1.322),(2:0.3:0.549),(3:1:2.682),(3:1:7.495),(4:5:20.325),(4:5:17.28),(5:20:32.638),(5:20:28.628),(6:90:61.381),(6:90:62.412)"
9149108,CCTE_Simmons_AUR_TPO_dn,8001-54-5,DTXSID9034317,Benzalkonium chloride,percent_activity,Thyroid Hormone Generation,24.047,24.185,uM,39.102,percent_activity,Active,"(1:0.09:0.665),(1:0.09:-1.21),(1:0.09:-2.356),(2:0.3:-0.78),(2:0.3:-3.496),(2:0.3:-3.358),(3:1:-3.008),(3:1:-1.208),(3:1:-2.969),(4:5:1.426),(4:5:-1.824),(4:5:-2.284),(5:20:8.487),(5:20:8.259),(5:20:4.035),(6:90:43.729),(6:90:38.237),(6:90:37.698)"
9149002,CCTE_Simmons_AUR_TPO_dn,108-98-5,DTXSID7026811,Benzenethiol,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-0.622),(1:0.09:-1.902),(1:0.09:-1.659),(2:0.3:2.817),(2:0.3:2.8),(2:0.3:3.605),(3:1:-0.34),(3:1:-0.757),(3:1:-0.306),(4:5:3.905),(4:5:0.774),(4:5:1.804),(5:20:6.011),(5:20:4.588),(5:20:4.087),(6:90:24.61),(6:90:20.523),(6:90:20.996)"
9148919,CCTE_Simmons_AUR_TPO_dn,94-09-7,DTXSID8021804,Benzocaine,percent_activity,Thyroid Hormone Generation,21.93,9.558,uM,57.583,percent_activity,Active,"(1:0.09:-0.337),(1:0.09:4.91),(1:0.09:2.762),(2:0.3:5.298),(2:0.3:6.069),(2:0.3:4.02),(3:1:7.867),(3:1:4.939),(3:1:6.22),(4:5:12.792),(4:5:15.034),(4:5:15.067),(5:20:22.012),(5:20:21.901),(5:20:23.992),(6:90:45.456),(6:90:46.913),(6:90:47.986)"
9149207,CCTE_Simmons_AUR_TPO_dn,95-16-9,DTXSID7024586,Benzothiazole,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:9.048),(1:0.09:19.25),(1:0.09:16.943),(2:0.3:16.415),(2:0.3:7.079),(2:0.3:18.864),(3:1:9.644),(3:1:22.728),(3:1:19.074),(4:5:11.698),(4:5:23.918),(4:5:32.939),(5:20:27.335),(5:20:38.072),(5:20:36.82),(6:90:73.983),(6:90:76.385),(6:90:75.429)"
9149154,CCTE_Simmons_AUR_TPO_dn,934-34-9,DTXSID6061315,Benzothiazolone,percent_activity,Thyroid Hormone Generation,30.749,40.481,uM,34.301,percent_activity,Active,"(1:0.09:-1.05),(1:0.09:-2.12),(1:0.09:0.0618),(2:0.3:0.02),(2:0.3:2.538),(2:0.3:0.0538),(3:1:2.773),(3:1:0.966),(3:1:1.374),(4:5:4.47),(4:5:6.165),(4:5:4.727),(5:20:12.564),(5:20:9.405),(5:20:9.452),(6:90:28.483),(6:90:28.584),(6:90:26.852)"
9148969,CCTE_Simmons_AUR_TPO_dn,63449-41-2,DTXSID1048122,Benzyl-C8-18-alkyldimethylammonium chlorides,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-3.137),(1:0.09:-1.377),(1:0.09:-1.022),(2:0.3:-0.397),(2:0.3:-1.381),(2:0.3:-2.147),(3:1:-0.558),(3:1:0.346),(3:1:0.674),(4:5:-0.202),(4:5:0.397),(4:5:0.0334),(5:20:3.134),(5:20:3.743),(5:20:2.124),(6:90:30.04),(6:90:36.923),(6:90:29.022)"
9148711,CCTE_Simmons_AUR_TPO_dn,149877-41-8,DTXSID5032525,Bifenazate,percent_activity,Thyroid Hormone Generation,1.39,0.494,uM,94.042,percent_activity,Active,"(1:0.005:2.909),(1:0.005:4.677),(1:0.005:1.831),(2:0.02:6.643),(2:0.02:8.72),(2:0.02:9.292),(3:0.09:8.409),(3:0.09:12.518),(3:0.09:8.869),(4:0.3:16.725),(4:0.3:12.882),(4:0.3:10.741),(5:1:36.296),(5:1:34.092),(5:1:32.464),(6:5:81.884),(6:5:82.228),(6:5:80.462),(7:20:91.704),(7:20:90.43),(7:20:88.751),(8:90:93.56),(8:90:92.957),(8:90:91.418)"
9149097,CCTE_Simmons_AUR_TPO_dn,491-80-5,DTXSID1022394,Biochanin A,percent_activity,Thyroid Hormone Generation,25.611,6.673,uM,85.439,percent_activity,Active,"(1:0.09:8.95),(1:0.09:1.256),(1:0.09:7.723),(2:0.3:6.683),(2:0.3:3.942),(2:0.3:4.565),(3:1:4.792),(3:1:9.678),(3:1:10.773),(4:5:16.419),(4:5:17.542),(4:5:12.053),(5:20:38.316),(5:20:30.42),(5:20:36.044),(6:90:71.199),(6:90:62.879),(6:90:68.632)"
9149181,CCTE_Simmons_AUR_TPO_dn,90-94-8,DTXSID2020894,Bis(4-(dimethylamino)phenyl)methanone,percent_activity,Thyroid Hormone Generation,9.871,3.816,uM,67.781,percent_activity,Active,"(1:0.09:2.905),(1:0.09:5.337),(1:0.09:3.24),(2:0.3:-1.627),(2:0.3:5.81),(2:0.3:2.794),(3:1:5.013),(3:1:8.595),(3:1:7.387),(4:5:19.236),(4:5:24.263),(4:5:25.604),(5:20:35.668),(5:20:45.578),(5:20:49.221),(6:90:59.076),(6:90:64.996),(6:90:47.711)"
9148671,CCTE_Simmons_AUR_TPO_dn,137-26-8,DTXSID5021332,Bis(dimethylaminothiocarbonyl) disulfide,percent_activity,Thyroid Hormone Generation,51.538,64.434,uM,23.769,percent_activity,Active,"(1:0.005:3.9),(1:0.005:8.272),(1:0.005:6.116),(2:0.02:0.566),(2:0.02:2.702),(2:0.02:2.13),(3:0.09:2.836),(3:0.09:4.796),(3:0.09:3.584),(4:0.3:5.495),(4:0.3:4.558),(4:0.3:3.794),(5:1:8.803),(5:1:2.8),(5:1:5.124),(6:5:-4.842),(6:5:2.272),(6:5:-2.694),(7:20:-1.494),(7:20:-0.182),(7:20:1.771),(8:90:21.189),(8:90:24.398),(8:90:24.478)"
9148709,CCTE_Simmons_AUR_TPO_dn,80-05-7,DTXSID7020182,Bisphenol A,percent_activity,Thyroid Hormone Generation,0.474,0.29,uM,55.216,percent_activity,Active,"(1:0.005:3.754),(1:0.005:3.589),(1:0.005:1.701),(2:0.02:-3.365),(2:0.02:-2.863),(2:0.02:1.464),(3:0.09:5.378),(3:0.09:8.289),(3:0.09:7.388),(4:0.3:20.176),(4:0.3:20.86),(4:0.3:21.188),(5:1:39.541),(5:1:37.469),(5:1:38.717),(6:5:52.766),(6:5:51.734),(6:5:50.9),(7:20:50.385),(7:20:54.637),(7:20:57.124),(8:90:45.562),(8:90:40.831),(8:90:44.435)"
9149013,CCTE_Simmons_AUR_TPO_dn,1675-54-3,DTXSID6024624,Bisphenol A diglycidyl ether,percent_activity,Thyroid Hormone Generation,41.077,56.786,uM,31.526,percent_activity,Active,"(1:0.09:2.137),(1:0.09:0.511),(1:0.09:4.128),(2:0.3:4.353),(2:0.3:1.549),(2:0.3:1.278),(3:1:3.148),(3:1:1.158),(3:1:1.812),(4:5:4.443),(4:5:1.479),(4:5:2.107),(5:20:6.509),(5:20:6.224),(5:20:7.508),(6:90:23.126),(6:90:26.272),(6:90:25.941)"
9149253,CCTE_Simmons_AUR_TPO_dn,1478-61-1,DTXSID7037717,Bisphenol AF,percent_activity,Thyroid Hormone Generation,29.231,12.811,uM,71.615,percent_activity,Active,"(1:0.09:4.18),(1:0.09:6.066),(1:0.09:2.615),(2:0.3:1.395),(2:0.3:2.177),(2:0.3:-1.665),(3:1:2.188),(3:1:0.692),(3:1:2.493),(4:5:9.808),(4:5:7.076),(4:5:7.132),(5:20:27.758),(5:20:31.768),(5:20:26.548),(6:90:55.134),(6:90:61.306),(6:90:55.033)"
9149223,CCTE_Simmons_AUR_TPO_dn,77-40-7,DTXSID4022442,Bisphenol B,percent_activity,Thyroid Hormone Generation,1.47,1.055,uM,47.235,percent_activity,Active,"(1:0.09:2.287),(1:0.09:4.05),(2:0.3:9.34),(2:0.3:9.121),(3:1:22.428),(3:1:13.294),(4:5:35.366),(4:5:34.273),(5:20:45.484),(5:20:47.142),(6:90:36.144),(6:90:45.613)"
9150540,CCTE_Simmons_GUA_TPO_dn,77-40-7,DTXSID4022442,Bisphenol B,percent_activity,Thyroid Hormone Generation,148.407,43.897,uM,114.87,percent_activity,Active,"(1:0.05:4.086),(1:0.05:0.836),(1:0.05:8.885),(2:0.5:3.16),(2:0.5:11.056),(2:0.5:4.313),(3:5:1.362),(3:5:4.089),(3:5:9.576),(4:50:21.283),(4:50:18.855),(4:50:28.15),(5:500:93.757),(5:500:95.725),(5:500:95.558)"
9149091,CCTE_Simmons_AUR_TPO_dn,125401-92-5,DTXSID7034383,Bispyribac-sodium,percent_activity,Thyroid Hormone Generation,48.358,22.197,uM,69.283,percent_activity,Active,"(1:0.09:0.33),(1:0.09:-2.419),(1:0.09:1.455),(2:0.3:0.807),(2:0.3:-0.28),(2:0.3:1.39),(3:1:3.831),(3:1:-0.789),(3:1:3.079),(4:5:7.736),(4:5:2.19),(4:5:5.449),(5:20:17.139),(5:20:22.964),(5:20:13.266),(6:90:57.736),(6:90:44.317),(6:90:47.286)"
9149104,CCTE_Simmons_AUR_TPO_dn,115-39-9,DTXSID6041682,Bromophenol blue,percent_activity,Thyroid Hormone Generation,24.497,13.456,uM,52.214,percent_activity,Active,"(1:0.08:2.929),(1:0.08:0.466),(1:0.08:0.847),(2:0.3:3.925),(2:0.3:2.819),(2:0.3:2.718),(3:1:9.963),(3:1:7.666),(3:1:8.117),(4:5:13.664),(4:5:11.08),(4:5:10.127),(5:20:11.999),(5:20:12.905),(5:20:13.814),(6:80:41.271),(6:80:43.512),(6:80:41.651)"
9148878,CCTE_Simmons_AUR_TPO_dn,116255-48-2,DTXSID9032531,Bromuconazole,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.09:1.246),(1:0.09:1.923),(1:0.09:1.997),(2:0.3:3.1),(2:0.3:5.678),(2:0.3:2.493),(3:1:1.527),(3:1:1.266),(3:1:1.299),(4:5:5.369),(4:5:5.232),(4:5:5.417),(5:20:7.814),(5:20:8.004),(5:20:4.564),(6:90:19.147),(6:90:18.36),(6:90:19.455)"
9148992,CCTE_Simmons_AUR_TPO_dn,55-98-1,DTXSID3020910,Busulfan,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:13.729),(1:0.09:12.122),(1:0.09:5.94),(2:0.3:2.913),(2:0.3:-0.662),(2:0.3:2.546),(3:1:0.334),(3:1:-5.231),(3:1:0.953),(4:5:1.95),(4:5:6.234),(4:5:-3.809),(5:20:23.834),(5:20:25.843),(5:20:34.743),(6:90:82.771),(6:90:83.796),(6:90:72.088)"
9148921,CCTE_Simmons_AUR_TPO_dn,128-37-0,DTXSID2020216,Butylated hydroxytoluene,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:3.464),(1:0.09:2.563),(1:0.09:4.526),(2:0.3:10.48),(2:0.3:8.591),(2:0.3:7.705),(3:1:24.776),(3:1:22.018),(3:1:21.109),(4:5:47.519),(4:5:46.586),(4:5:46.286),(5:20:58.411),(5:20:60.122),(5:20:57.904),(6:90:66.91),(6:90:68.669),(6:90:68.883)"
9148948,CCTE_Simmons_AUR_TPO_dn,28631-66-5,DTXSID9044904,C.I. Acid Blue 22,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.06:-1.709),(1:0.06:-2.477),(1:0.06:-0.681),(2:0.2:-1.314),(2:0.2:-3.489),(2:0.2:-2.47),(3:1:7.154),(3:1:9.028),(3:1:7.537),(4:4:8.211),(4:4:5.362),(4:4:6.781),(5:20:17.131),(5:20:13.068),(5:20:13.21),(6:60:53.64),(6:60:49.922),(6:60:50.652)"
9149087,CCTE_Simmons_AUR_TPO_dn,68555-86-2,DTXSID7044718,C.I. Acid Orange 156,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:5.298),(1:0.09:2.251),(1:0.09:6.279),(2:0.3:0.158),(2:0.3:2.872),(2:0.3:3.75),(3:1:3.713),(3:1:1.248),(3:1:1.708),(4:5:6.298),(4:5:4.232),(4:5:6.243),(5:20:11.649),(5:20:7.284),(5:20:9.572),(6:90:66.971),(6:90:61.919),(6:90:61.019)"
9148965,CCTE_Simmons_AUR_TPO_dn,1320-07-6,DTXSID7041708,"C.I. Acid Orange 24, monosodium salt",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:6.324),(1:0.09:5.104),(1:0.09:2.801),(2:0.3:6.641),(2:0.3:5.772),(2:0.3:6.32),(3:1:8.256),(3:1:9.265),(3:1:8.554),(4:5:19.086),(4:5:20.271),(4:5:20.749),(5:20:28.295),(5:20:27.237),(5:20:28.515),(6:90:74.883),(6:90:74.437),(6:90:73.998)"
9148905,CCTE_Simmons_AUR_TPO_dn,633-96-5,DTXSID0038881,C.I. Acid Orange 7,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,Inactive,"(1:0.04:-1.589),(1:0.04:-1.359),(1:0.04:-1.645),(2:0.2:-3.782),(2:0.2:-3.665),(2:0.2:-2.946),(3:0.7:2.738),(3:0.7:-1.465),(3:0.7:0.0487),(4:3:-1.443),(4:3:-1.179),(4:3:-0.0868),(5:10:3.389),(5:10:2.668),(5:10:1.525),(6:40:17.031),(6:40:15.376),(6:40:17.111)"
9148904,CCTE_Simmons_AUR_TPO_dn,5850-86-2,DTXSID2041709,"C.I. Acid Orange 8, monosodium salt",percent_activity,Thyroid Hormone Generation,36.984,24.557,uM,60.68,percent_activity,Active,"(1:0.09:-2.619),(1:0.09:-1.064),(1:0.09:-2.124),(2:0.3:-2.935),(2:0.3:-0.196),(2:0.3:-1.257),(3:1:-1.057),(3:1:-0.183),(3:1:-0.356),(4:5:2.991),(4:5:1.369),(4:5:2.938),(5:20:15.854),(5:20:15.694),(5:20:14.601),(6:90:49.973),(6:90:49.658),(6:90:50.567)"
9148891,CCTE_Simmons_AUR_TPO_dn,3734-67-6,DTXSID9044663,C.I. Acid Red 1,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-0.384),(1:0.09:2.389),(1:0.09:2.763),(2:0.3:-0.298),(2:0.3:-1.633),(2:0.3:0.081),(3:1:3.888),(3:1:1.758),(3:1:0.363),(4:5:5.353),(4:5:3.724),(4:5:2.409),(5:20:11.92),(5:20:10.236),(5:20:12.097),(6:90:41.074),(6:90:41.185),(6:90:42.096)"
9149037,CCTE_Simmons_AUR_TPO_dn,6459-94-5,DTXSID8021224,C.I. Acid Red 114,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.06:0.942),(1:0.06:0.821),(1:0.06:1.903),(2:0.2:3.193),(2:0.2:1.161),(2:0.2:2.427),(3:1:9.767),(3:1:9.002),(3:1:8.489),(4:4:22.443),(4:4:21.102),(4:4:19.078),(5:20:41.25),(5:20:41.037),(5:20:37.384),(6:60:91.379),(6:60:92.555),(6:60:91.571)"
9149012,CCTE_Simmons_AUR_TPO_dn,6625-46-3,DTXSID6041715,"C.I. Acid Violet 12, disodium salt",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.08:2.489),(1:0.08:3.673),(1:0.08:3.949),(2:0.3:4.036),(2:0.3:1.74),(2:0.3:2.452),(3:1:7.07),(3:1:6.641),(3:1:8.766),(4:5:8.801),(4:5:9.747),(4:5:8.038),(5:20:14.259),(5:20:15.219),(5:20:13.863),(6:80:51.93),(6:80:49.875),(6:80:47.979)"
9149059,CCTE_Simmons_AUR_TPO_dn,6359-82-6,DTXSID5047451,"C.I. Acid Yellow 11, sodium salt",percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-1.897),(1:0.09:-1.226),(1:0.09:-2.404),(2:0.3:-3.455),(2:0.3:-2.639),(2:0.3:-2.701),(3:1:-2.055),(3:1:-1.861),(3:1:-2.536),(4:5:-1.278),(4:5:-3.369),(4:5:-2.624),(5:20:3.345),(5:20:5.138),(5:20:3.223),(6:90:17.199),(6:90:17.399),(6:90:17.898)"
9149027,CCTE_Simmons_AUR_TPO_dn,8004-92-0,NA,C.I. Acid Yellow 3 disodium salt,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-2.99),(1:0.09:1.48),(1:0.09:1.398),(2:0.3:-1.446),(2:0.3:2.23),(2:0.3:2.695),(3:1:-1.252),(3:1:1.943),(3:1:2.113),(4:5:2.316),(4:5:3.867),(4:5:4.925),(5:20:7.574),(5:20:8.292),(5:20:6.243),(6:90:27.432),(6:90:29.688),(6:90:30.562)"
9149049,CCTE_Simmons_AUR_TPO_dn,2610-11-9,DTXSID5041726,C.I. Direct Red 81 disodium salt,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-1.835),(1:0.09:-0.12),(1:0.09:0.26),(2:0.3:-0.683),(2:0.3:1.234),(2:0.3:0.117),(3:1:6.346),(3:1:5.655),(3:1:5.49),(4:5:14.499),(4:5:14.854),(4:5:13.395),(5:20:25.311),(5:20:25.128),(5:20:27.154),(6:90:69.288),(6:90:70.306),(6:90:69.899)"
9149033,CCTE_Simmons_AUR_TPO_dn,2870-32-8,DTXSID5041728,C.I. Direct Yellow 12,percent_activity,Thyroid Hormone Generation,NA,NA,uM,NA,percent_activity,QC-Omit,"(1:0.09:-2.841),(1:0.09:-0.084),(1:0.09:2.678),(2:0.3:2.444),(2:0.3:2.824),(2:0.3:1.851),(3:1:1.706),(3:1:3.932),(3:1:3.15),(4:5:8.909),(4:5:9.807),(4:5:10.593),(5:20:27.033),(5:20:27.575),(5:20:26.502),(6:90:66.434),(6:90:63.398),(6:90:62.844)"
9149052,CCTE_Simmons_AUR_TPO_dn,13301-61-6,DTXSID9044538,C.I. Disperse Orange 37,percent_activity,Thyroid Hormone Generation,38.113,21.216,uM,67.026,percent_activity,Active,"(1:0.09:7.643),(1:0.09:2.368),(1:0.09:3.01),(2:0.3:0.234),(2:0.3:5.224),(2:0.3:3.022),(3:1:5.181),(3:1:3.606),(3:1:3.937),(4:5:9.384),(4:5:8.542),(4:5:7.322),(5:20:16.191),(5:20:18.919),(5:20:14.961),(6:90:55.855),(6:90:52.268),(6:90:52.191)"
9149249,CCTE_Simmons_AUR_TPO_dn,60-09-3,DTXSID6024460,C.I. Solvent Yellow 1,percent_activity,Thyroid Hormone Generation,2.364,0.525,uM,81.919,percent_activity,Active,"(1:0.09:10.912),(1:0.09:13.832),(1:0.09:12.354),(2:0.3:13.235),(2:0.3:13.549),(2:0.3:11.343),(3:1:28.723),(3:1:28.759),(3:1:27.926),(4:5:52.053),(4:5:51.799),(4:5:51.369),(5:20:69.361),(5:20:70.139),(5:20:68.193),(6:90:76.008),(6:90:74.806),(6:90:78.018)"
9148623,CCTE_Simmons_AUR_TPO_dn,842-07-9,DTXSID4021135,C.I. Solvent Yellow 14,percent_activity,Thyroid Hormone Generation,47.242,72.508,uM,32.869,percent_activity,Active,"(1:0.09:6.118),(1:0.09:2.725),(1:0.09:3.041),(2:0.3:2.356),(2:0.3:0.493),(2:0.3:0.531),(3:1:-0.0815),(3:1:0.837),(3:1:-1.683),(4:5:5.832),(4:5:1.861),(4:5:2.081),(5:20:11.41),(5:20:10.249),(5:20:6.168),(6:90:30.863),(6:90:20.358),(6:90:21.224)"
9148732,CCTE_Simmons_AUR_TPO_dn,207736-05-8,DTXSID8047262,CI-1029,percent_activity,Thyroid Hormone Generation,0.605,0.108,uM,94.994,percent_activity,Active,"(1:0.09:17.316),(1:0.09:20.097),(1:0.09:12.924),(2:0.3:31.689),(2:0.3:34.357),(2:0.3:41.305),(3:1:66.722),(3:1:52.322),(3:1:59.639),(4:5:78.317),(4:5:82.422),(4:5:74.663),(5:20:87.888),(5:20:90.121),(5:20:83.913),(6:90:95.263),(6:90:94.95),(6:90:92.286)"
